"3066","8","Deformed Editing","BASEDRAW_DATA_DEFORMEDEDIT","视口：显示"
"3066","8","Edge Points","BASEDRAW_DATA_EDGE_POINTS","视口：显示"
"3066","8","Rotation Bands","BASEDRAW_DATA_ROTATION_BANDS","视口：显示"
"3066","8","Sel.: Bounding Box","BASEDRAW_DATA_BOUNDINGBOXSELECTION","视口：显示"
"3066","8","Include Children","BASEDRAW_DATA_BOUNDINGBOXSELECTION_CHILDREN","视口：显示"
"3066","8","Sel.: Wireframe","BASEDRAW_DATA_WIREFRAMESELECTION","视口：显示"
"3066","8","Include Children","BASEDRAW_DATA_WIREFRAMESELECTION_CHILDREN","视口：显示"
"3066","6","Inactive Object","BASEDRAW_GROUP_INACTIVEOBJECT","视口：显示"
"3066","8","Separate Settings","BASEDRAW_DATA_DISPLAYINACTIVE_ENABLED","视口：显示"
"3066","8","Shading","BASEDRAW_DATA_SDISPLAYINACTIVE","视口：显示"
"3066","8","Wire","BASEDRAW_DATA_WDISPLAYINACTIVE","视口：显示"
"3066","8","Display Tags","BASEDRAW_DATA_USEPROPERTIESINACTIVE","视口：显示"
"3069","8","Environment","BASEDRAW_DISPLAYFILTER_SCENE","Viewport: Filter Tab"
"3069","8","Other","BASEDRAW_DISPLAYFILTER_OTHER","Viewport: Filter Tab"
"3069","8","Multi-Select Axes","BASEDRAW_DISPLAYFILTER_MULTIAXIS","Viewport: Filter Tab"
"3069","8","Axis Bands","BASEDRAW_DISPLAYFILTER_HANDLEBANDS","Viewport: Filter Tab"
"3069","8","N-gon Lines","BASEDRAW_DISPLAYFILTER_NGONLINES","Viewport: Filter Tab"
"3069","8","Ghosting","BASEDRAW_DISPLAYFILTER_ONION","Viewport: Filter Tab"
"3069","8","Guides","BASEDRAW_DISPLAYFILTER_GUIDELINES","Viewport: Filter Tab"
"3069","8","Gradient","BASEDRAW_DISPLAYFILTER_GRADIENT","Viewport: Filter Tab"
"3069","8","Navigation Cross","BASEDRAW_DISPLAYFILTER_POI","Viewport: Filter Tab"
"3069","8","Null","BASEDRAW_DISPLAYFILTER_NULL","Viewport: Filter Tab"
"3069","8","Polygon","BASEDRAW_DISPLAYFILTER_POLYGON","Viewport: Filter Tab"
"3069","8","Spline","BASEDRAW_DISPLAYFILTER_SPLINE","Viewport: Filter Tab"
"3069","8","Generator","BASEDRAW_DISPLAYFILTER_GENERATOR","Viewport: Filter Tab"
"3069","8","Subdivision Surface","BASEDRAW_DISPLAYFILTER_HYPERNURBS","Viewport: Filter Tab"
"3069","8","Deformer","BASEDRAW_DISPLAYFILTER_DEFORMER","Viewport: Filter Tab"
"3069","8","Camera","BASEDRAW_DISPLAYFILTER_CAMERA","Viewport: Filter Tab"
"3069","8","Light","BASEDRAW_DISPLAYFILTER_LIGHT","Viewport: Filter Tab"
"3069","8","Particle","BASEDRAW_DISPLAYFILTER_PARTICLE","Viewport: Filter Tab"
"3069","8","Joint","BASEDRAW_DISPLAYFILTER_JOINT","Viewport: Filter Tab"
"3069","8","Grid","BASEDRAW_DISPLAYFILTER_GRID","Viewport: Filter Tab"
"3069","8","Horizon","BASEDRAW_DISPLAYFILTER_HORIZON","Viewport: Filter Tab"
"3069","8","World Axis","BASEDRAW_DISPLAYFILTER_WORLDAXIS","Viewport: Filter Tab"
"3069","8","Bounding-Box","BASEDRAW_DISPLAYFILTER_BOUNDS","Viewport: Filter Tab"
"3069","8","HUD","BASEDRAW_DISPLAYFILTER_HUD","Viewport: Filter Tab"
"3069","8","SDS Mesh","BASEDRAW_DISPLAYFILTER_SDS","Viewport: Filter Tab"
"3069","8","Component Highlighting","BASEDRAW_DISPLAYFILTER_HIGHLIGHTING","Viewport: Filter Tab"
"3069","8","Object Highlighting","BASEDRAW_DISPLAYFILTER_OBJECTHIGHLIGHTING","Viewport: Filter Tab"
"3069","8","Highlight Handles","BASEDRAW_DISPLAYFILTER_HIGHLIGHTING_HANDLES","Viewport: Filter Tab"
"3069","8","Axis","BASEDRAW_DISPLAYFILTER_OBJECTHANDLES","Viewport: Filter Tab"
"3069","8","SDS Cage","BASEDRAW_DISPLAYFILTER_SDSCAGE","Viewport: Filter Tab"
"3070","8","Projection","BASEDRAW_DATA_PROJECTION","视口：视图"
"3070","8","Linked Camera","BASEDRAW_DATA_CAMERA","视口：视图"
"3070","8","Textures","BASEDRAW_DATA_TEXTURES","视口：视图"
"3070","8","Backface Culling","BASEDRAW_DATA_BACKCULL","视口：视图"
"3070","8","Safe Frames","BASEDRAW_DATA_SHOWSAFEFRAME","视口：视图"
"3070","8","Render Safe","BASEDRAW_DATA_RENDERSAFE","视口：视图"
"3070","8","Center","BASEDRAW_DATA_RENDERSAFE_CENTER","视口：视图"
"3070","8","Center","BASEDRAW_DATA_TITLESAFE_CENTER","视口：视图"
"3070","8","Center","BASEDRAW_DATA_ACTIONSAFE_CENTER","视口：视图"
"3070","8","Title Safe","BASEDRAW_DATA_TITLESAFE","视口：视图"
"3070","8","Size","BASEDRAW_DATA_TITLESAFE_SIZE","视口：视图"
"3070","8","Tinted Border","BASEDRAW_DATA_TINTBORDER","视口：视图"
"3070","8","Opacity","BASEDRAW_DATA_TINTBORDER_OPACITY","视口：视图"
"3070","8","Border Color","BASEDRAW_DATA_TINTBORDER_COLOR","视口：视图"
"3070","8","Action Safe","BASEDRAW_DATA_ACTIONSAFE","视口：视图"
"3070","8","Size","BASEDRAW_DATA_ACTIONSAFE_SIZE","视口：视图"
"3070","8","Axes Scale","BASEDRAW_DATA_OBJECTAXIS_SCALE","视口：视图"
"3070","8","Normals Scale","BASEDRAW_DATA_NORMALS_SCALE","视口：视图"
"3070","8","Rotation Scale","BASEDRAW_DATA_ROTBAND_SCALE","视口：视图"
"3070","8","Point Handle Size","BASEDRAW_DATA_POINT_HANDLE_SIZE","视口：视图"
"3070","8","Rotation Circle","BASEDRAW_DATA_ROTATION_CIRCLE","视口：视图"
"3070","8","Select Point Size","BASEDRAW_DATA_POINT_SELECTED_SIZE","视口：视图"
"3070","8","Select Edge Size","BASEDRAW_DATA_EDGE_SELECTED_SIZE","视口：视图"
"3070","8","Highlight Outline Width","BASEDRAW_DATA_OUTLINE_WIDTH","视口：视图"
"3070","8","Editor Axis Position","BASEDRAW_DATA_EDITOR_AXIS_POS","视口：视图"
"3070","8","Editor Axis Type","BASEDRAW_DATA_EDITOR_AXIS_TYPE","视口：视图"
"3070","8","Editor Axis Scale","BASEDRAW_DATA_EDIT_AXIS_SCALE","视口：视图"
"3070","8","Editor Axis Text","BASEDRAW_DATA_EDIT_AXIS_TEXT","视口：视图"
"3070","8","Enhanced OpenGL","BASEDRAW_DATA_HQ_OPENGL","视口：视图"
"3070","8","Transparency","BASEDRAW_DATA_HQ_TRANSPARENCY","视口：视图"
"3070","8","Post Effects","BASEDRAW_DATA_HQ_POST_EFFECTS","视口：视图"
"3070","8","Noises","BASEDRAW_DATA_HQ_NOISES","视口：视图"
"3070","8","Allow Linear Workflow","BASEDRAW_DATA_ENABLE_LWF","视口：视图"
"3071","8","图片","BASEDRAW_DATA_PICTURE","视口：背景"
"3071","8","显示图片","BASEDRAW_DATA_SHOWPICTURE","视口：背景"
"3071","8","模式","BASEDRAW_DATA_BACKIMAGEMODE","视口：背景"
"3071","8","保持比例","BASEDRAW_DATA_KEEP_ASEPECT","视口：背景"
"3071","8","水平偏移","BASEDRAW_DATA_OFFSETX","视口：背景"
"3071","8","垂直偏移","BASEDRAW_DATA_OFFSETY","视口：背景"
"3071","8","水平尺寸","BASEDRAW_DATA_SIZEX","视口：背景"
"3071","8","垂直尺寸","BASEDRAW_DATA_SIZEY","视口：背景"
"3071","8","旋转","BASEDRAW_DATA_PICTURE_ROTATION","视口：背景"
"3071","8","透明","BASEDRAW_DATA_PICTURE_TRANSPARENCY","视口：背景"
"3071","8","Alpha 模式","BASEDRAW_DATA_PICTURE_USEALPHA","视口：背景"
"3071","10","无","BASEDRAW_ALPHA_NONE","视口：背景"
"3071","10","正常","BASEDRAW_ALPHA_NORMAL","视口：背景"
"3071","10","反转","BASEDRAW_ALPHA_INVERTED","视口：背景"
"3071","3","网格","hl_1","视口：背景"
"3071","8","传统模式","BASEDRAW_DATA_PLANE_LEGACY_MODE","视口：背景"
"3071","8","网格间距","BASEDRAW_DATA_SNAP_PLANE_SPACING","视口：背景"
"3071","8","线条","BASEDRAW_DATA_SNAP_PLANE_SUB","视口：背景"
"3071","8","主线周期","BASEDRAW_DATA_SNAP_PLANE_ROUGHSUB","视口：背景"
"3071","8","动态网格","BASEDRAW_DATA_SNAP_PLANE_DYNAMICGRID","视口：背景"
"3071","10","无","SNAP_PLANE_DYNAMICGRID_0","视口：背景"
"3071","10","1..10","SNAP_PLANE_DYNAMICGRID_1","视口：背景"
"3071","10","1..5..10","SNAP_PLANE_DYNAMICGRID_2","视口：背景"
"3071","10","1..2..5..10","SNAP_PLANE_DYNAMICGRID_3","视口：背景"
"3071","10","1..2,5..5..10","SNAP_PLANE_DYNAMICGRID_4","视口：背景"
"3072","6","Information","BASEDRAW_GROUP_HUD_INFORMATION","Viewport: HUD"
"3072","8","Camera Distance","BASEDRAW_HUD_CAMERADISTANCE","Viewport: HUD"
"3072","8","Frame","BASEDRAW_HUD_FRAME","Viewport: HUD"
"3072","8","Frame Time","BASEDRAW_HUD_FRAMETIME","Viewport: HUD"
"3072","8","Camera","BASEDRAW_HUD_CAMERA_NAME","Viewport: HUD"
"3072","8","Projection","BASEDRAW_HUD_PROJECTION_NAME","Viewport: HUD"
"3072","8","Object Name","BASEDRAW_HUD_ACTIVE_OBJECT","Viewport: HUD"
"3072","8","Root Object","BASEDRAW_HUD_ROOT_OBJECT","Viewport: HUD"
"3072","8","Parent Object","BASEDRAW_HUD_PARENT_OBJECT","Viewport: HUD"
"3072","8","Total Objects","BASEDRAW_HUD_TOTAL_OBJECTS","Viewport: HUD"
"3072","8","Active Objects","BASEDRAW_HUD_SELECTED_OBJECTS","Viewport: HUD"
"3072","8","Total Points","BASEDRAW_HUD_TOTAL_POINTS","Viewport: HUD"
"3072","8","Selected Points","BASEDRAW_HUD_SELECTED_POINTS","Viewport: HUD"
"3072","8","Total Edges","BASEDRAW_HUD_TOTAL_EDGES","Viewport: HUD"
"3072","8","Selected Edges","BASEDRAW_HUD_SELECTED_EDGES","Viewport: HUD"
"3072","8","Total Polygons","BASEDRAW_HUD_TOTAL_POLYGONS","Viewport: HUD"
"3072","8","Selected Polygons","BASEDRAW_HUD_SELECTED_POLYGONS","Viewport: HUD"
"3072","8","Total N-gons","BASEDRAW_HUD_TOTAL_NGONS","Viewport: HUD"
"3072","8","Selected N-gons","BASEDRAW_HUD_SELECTED_NGONS","Viewport: HUD"
"3072","8","Frames per Second","BASEDRAW_HUD_FPS","Viewport: HUD"
"3072","8","Statistics","BASEDRAW_HUD_DRAW_STATISTICS","Viewport: HUD"
"3072","8","Active Tool","BASEDRAW_HUD_TOOL","Viewport: HUD"
"3072","8","Sculpt Statistics","BASEDRAW_HUD_SCULPT_STATISTICS","Viewport: HUD"
"3072","6","Controls","BASEDRAW_GROUP_HUD_CONTROLS","Viewport: HUD"
"3072","8","Background","BASEDRAW_HUD_BACKCOLOR","Viewport: HUD"
"3072","8","Opacity","BASEDRAW_HUD_BACKOPACITY","Viewport: HUD"
"3072","8","Text","BASEDRAW_HUD_TEXTCOLOR","Viewport: HUD"
"3072","8","Opacity","BASEDRAW_HUD_TEXTOPACITY","Viewport: HUD"
"3072","8","Selected","BASEDRAW_HUD_SELECTCOLOR","Viewport: HUD"
"3072","8","Always Active","BASEDRAW_HUD_ALWAYSACTIVE","Viewport: HUD"
"44659","8","Enable","BASEDRAW_STEREO_ENABLE","Viewport: Stereoscopic"
"44659","8","Use Render Settings","BASEDRAW_STEREO_USE_RENDERSETTINGS","Viewport: Stereoscopic"
"44659","8","Mode","BASEDRAW_STEREO_MODE","Viewport: Stereoscopic"
"44659","10","Mono","BASEDRAW_STEREO_MODE_MONO","Viewport: Stereoscopic"
"44659","10","Anaglyph","BASEDRAW_STEREO_MODE_ANAGLYPH","Viewport: Stereoscopic"
"44659","10","Interlaced","BASEDRAW_STEREO_MODE_INTERLACED","Viewport: Stereoscopic"
"44659","10","Shutter","BASEDRAW_STEREO_MODE_SHUTTER","Viewport: Stereoscopic"
"44659","10","Side-by-Side","BASEDRAW_STEREO_MODE_SIDE_BY_SIDE","Viewport: Stereoscopic"
"44659","8","Swap Left / Right","BASEDRAW_STEREO_MULTI_CHANNEL_SWAP","Viewport: Stereoscopic"
"44659","8","Additional Parallax (Pix.)","BASEDRAW_STEREO_MULTI_CHANNEL_PARALLAX","Viewport: Stereoscopic"
"44659","6","Anaglyph","BASEDRAW_STEREO_MODE_ANAGLYPH_GROUP","Viewport: Stereoscopic"
"44659","8","System","BASEDRAW_STEREO_MODE_ANAGLYPH_SYSTEM_NON_FULL","Viewport: Stereoscopic"
"44659","8","Left","BASEDRAW_STEREO_MODE_ANAGLYPH_CUSTOM_LEFT","Viewport: Stereoscopic"
"44659","8","Right","BASEDRAW_STEREO_MODE_ANAGLYPH_CUSTOM_RIGHT","Viewport: Stereoscopic"
"44659","8","Method","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD","Viewport: Stereoscopic"
"44659","10","Full","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD_FULL","Viewport: Stereoscopic"
"44659","10","Gray","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD_GRAY","Viewport: Stereoscopic"
"44659","10","Half","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD_HALF","Viewport: Stereoscopic"
"44659","10","Color","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD_COLOR","Viewport: Stereoscopic"
"44659","10","Optimized","BASEDRAW_STEREO_MODE_ANAGLYPH_METHOD_OPTIMIZED","Viewport: Stereoscopic"
"44659","6","Side-by-Side","BASEDRAW_STEREO_MODE_SIDEBYSIDE_GROUP","Viewport: Stereoscopic"
"44659","8","Alignment","BASEDRAW_STEREO_MODE_SIDEBYSIDE_ALIGN","Viewport: Stereoscopic"
"44659","8","Left Mirror X","BASEDRAW_STEREO_MODE_SIDEBYSIDE_L_MIRROR_X","Viewport: Stereoscopic"
"44659","8","Left Mirror Y","BASEDRAW_STEREO_MODE_SIDEBYSIDE_L_MIRROR_Y","Viewport: Stereoscopic"
"44659","8","Right Mirror X","BASEDRAW_STEREO_MODE_SIDEBYSIDE_R_MIRROR_X","Viewport: Stereoscopic"
"44659","8","Right Mirror Y","BASEDRAW_STEREO_MODE_SIDEBYSIDE_R_MIRROR_Y","Viewport: Stereoscopic"
"44659","6","Interlaced","BASEDRAW_STEREO_MODE_INTERLACED_GROUP","Viewport: Stereoscopic"
"44659","8","Type","BASEDRAW_STEREO_MODE_INTERLACED_TYPE","Viewport: Stereoscopic"
"44659","6","Mono","BASEDRAW_STEREO_MONO_CHANNEL_GROUP","Viewport: Stereoscopic"
"44659","8","Channel","BASEDRAW_STEREO_MONO_CHANNEL","Viewport: Stereoscopic"
"5858","2","Cameras","","Cameras"
"5858","3","Navigation","hl_1","Cameras"
"5858","7","Cursor mode","PLUGIN_Cmd_440000092","Cameras"
"5858","7","Center mode","PLUGIN_Cmd_440000093","Cameras"
"5858","7","Object mode","PLUGIN_Cmd_440000094","Cameras"
"5858","7","Camera mode","PLUGIN_Cmd_440000095","Cameras"
"5858","7","Scene Cameras","PLUGIN_Cmd_55000","Cameras"
"5858","7","Link Active Object","PLUGIN_Cmd_12201","Cameras"
"5858","7","Editor Camera","PLUGIN_Cmd_12202","Cameras"
"5858","3","Perspective","hl_2","Cameras"
"5858","7","Perspective","PLUGIN_Cmd_12077","Cameras"
"5858","7","Parallel","PLUGIN_Cmd_12078","Cameras"
"5858","7","Left","PLUGIN_Cmd_12079","Cameras"
"5858","7","Right","PLUGIN_Cmd_12080","Cameras"
"5858","7","Front","PLUGIN_Cmd_12081","Cameras"
"5858","7","Back","PLUGIN_Cmd_12082","Cameras"
"5858","7","Top","PLUGIN_Cmd_12083","Cameras"
"5858","7","Bottom","PLUGIN_Cmd_12084","Cameras"
"5858","7","Military","PLUGIN_Cmd_12085","Cameras"
"5858","7","Frog","PLUGIN_Cmd_12086","Cameras"
"5858","7","Bird","PLUGIN_Cmd_12087","Cameras"
"5858","7","Gentleman","PLUGIN_Cmd_12088","Cameras"
"5858","7","Isometric","PLUGIN_Cmd_12089","Cameras"
"5858","7","Diametric","PLUGIN_Cmd_12090","Cameras"
"5860","2","Display","","Display"
"5860","1","Display","","Display"
"5860","1","Viewport","","Display"
"5860","3","Shading modes","hl_1","Display"
"5860","7","Gouraud Shading","PLUGIN_Cmd_12091","Display"
"5860","7","Gouraud Shading (Lines)","PLUGIN_Cmd_17105","Display"
"5860","7","Quick Shading","PLUGIN_Cmd_12092","Display"
"5860","7","Quick Shading (Lines)","PLUGIN_Cmd_17107","Display"
"5860","7","Constant Shading","PLUGIN_Cmd_17106","Display"
"5860","7","Constant Shading (Lines)","PLUGIN_Cmd_17201","Display"
"5860","7","Hidden Line","PLUGIN_Cmd_17108","Display"
"5860","7","Lines","PLUGIN_Cmd_12540","Display"
"5860","7","Wireframe","PLUGIN_Cmd_12093","Display"
"5860","7","Isoparms","PLUGIN_Cmd_12539","Display"
"5860","7","Box","PLUGIN_Cmd_12497","Display"
"5860","7","Skeleton","PLUGIN_Cmd_12498","Display"
"45030","2","Options","","Options"
"45030","3","Level of Detail","hl_1","Options"
"45030","3","Level Of Detail","hl_2","Options"
"45030","7","Low","PLUGIN_Cmd_13859","Options"
"45030","7","Medium","PLUGIN_Cmd_13860","Options"
"45030","7","High","PLUGIN_Cmd_13861","Options"
"45030","7","Use Render LOD for Editor Rendering","PLUGIN_Cmd_13964","Options"
"45030","7","Stereoscopy","PLUGIN_Cmd_17863","Options"
"45030","7","Shading Linear Workflow","PLUGIN_Cmd_12500","Options"
"45030","7","Enhanced OpenGL","PLUGIN_Cmd_17423","Options"
"45030","7","Transparency","PLUGIN_Cmd_17424","Options"
"45030","7","Shadows","PLUGIN_Cmd_17425","Options"
"45030","7","Post Effects","PLUGIN_Cmd_17426","Options"
"45030","7","Noises","PLUGIN_Cmd_17551","Options"
"45030","7","Backface Culling","PLUGIN_Cmd_13364","Options"
"45030","7","Isoline Editing","PLUGIN_Cmd_1016179","Options"
"45030","7","Layer Color","PLUGIN_Cmd_17427","Options"
"45030","7","Normals","PLUGIN_Cmd_440000101","Options"
"45030","7","Tags","PLUGIN_Cmd_12499","Options"
"45030","7","Textures","PLUGIN_Cmd_13365","Options"
"45030","7","X-Ray","PLUGIN_Cmd_13663","Options"
"45030","1","Standardbeleuchtung","","Options"
"45030","1","Standardlicht","","Options"
"45030","7","Quicklight Dialog","DIALOG_QUICKLIGHT","Options"
"45030","7","Default Light...","PLUGIN_Cmd_200000031","Options"
"11082","2","Filter","","Filter"
"11082","7","Display Filter","","Filter"
"11082","3","Display Filter","hl_1","Filter"
"5861","2","Panel","","Panel"
"5861","3","Panels","hl_1","Panel"
"5861","7","Single View","PLUGIN_Cmd_13620","Panel"
"5861","7","2 Views Stacked","PLUGIN_Cmd_13621","Panel"
"5861","7","2 Views Side by Side","PLUGIN_Cmd_13622","Panel"
"5861","7","3 Views Top Split","PLUGIN_Cmd_13623","Panel"
"5861","7","3 Views Bottom Split","PLUGIN_Cmd_13624","Panel"
"5861","7","3 Views Left Split","PLUGIN_Cmd_13625","Panel"
"5861","7","3 Views Right Split","PLUGIN_Cmd_13626","Panel"
"5861","7","4 Views","PLUGIN_Cmd_13627","Panel"
"5861","7","4 Views Top Split","PLUGIN_Cmd_13628","Panel"
"5861","7","4 Views Bottom Split","PLUGIN_Cmd_13629","Panel"
"5861","7","4 Views Left Split","PLUGIN_Cmd_13630","Panel"
"5861","7","4 Views Right Split","PLUGIN_Cmd_13631","Panel"
"5861","7","4 Views Stacked","PLUGIN_Cmd_13632","Panel"
"5861","7","4 Views Side by Side","PLUGIN_Cmd_13633","Panel"
"5861","7","Toggle Active View","PLUGIN_Cmd_13640","Panel"
"5861","7","View 1","PLUGIN_Cmd_13635","Panel"
"5861","7","View 2","PLUGIN_Cmd_13636","Panel"
"5861","7","View 3","PLUGIN_Cmd_13637","Panel"
"5861","7","View 4","PLUGIN_Cmd_13638","Panel"
"5861","7","All Views","PLUGIN_Cmd_13639","Panel"
"5593","2","The HUD","","The HUD"
"5593","1","HUD","","The HUD"
"5593","3","Using the HUD","hl_1","The HUD"
"5593","3","Object parameters","hl_2","The HUD"
"5593","3","Selection assistance","hl_3","The HUD"
"5593","3","General information","hl_4","The HUD"
"5593","3","HUD Settings","hl_5","The HUD"
"5593","3","Show","hl_6","The HUD"
"5593","3","Display","hl_7","The HUD"
"5593","3","Action","hl_8","The HUD"
"5593","3","Symbol","hl_9","The HUD"
"5593","3","Slider","hl_10","The HUD"
"5593","3","Layout","hl_11","The HUD"
"5593","3","Group Remove","hl_12","The HUD"
"5593","3","Remove","hl_13","The HUD"
"5593","3","Show Attribute","hl_14","The HUD"
"5593","3","Reset to Default","hl_15","The HUD"
"5593","3","Other","hl_16","The HUD"
"5593","3","A brief description of how to create a HUD command group containing the Animation Toolbar’s playback options:","hl_17","The HUD"
"5215","2","Configuration","","Configuration"
"5220","2","Graphical User Interface","","Graphical User Interface"
"5220","1","Reset Layout","","Graphical User Interface"
"5220","3","Restore Default GUI Layout","hl_1","Graphical User Interface"
"5220","3","Working with layouts","hl_2","Graphical User Interface"
"5220","7","Switch R2L","PLUGIN_CMD_17980","Graphical User Interface"
"5220","3","Special initialization files","hl_3","Graphical User Interface"
"5221","2","Windows","","Windows"
"5221","3","Re-sizing","hl_1","Windows"
"5221","3","Arranging","hl_2","Windows"
"5221","3","Undocking","hl_3","Windows"
"5221","3","Docking","hl_4","Windows"
"5221","3",""," Menus","Windows"
